,Name,URLS
2555,Gastroschisis,/diseases/8661/gastroschisis
2556,Foix Chavany Marie syndrome,/diseases/2351/foix-chavany-marie-syndrome
2557,Congenital generalized fibromatosis,/diseases/6163/congenital-generalized-fibromatosis
2558,Congenital generalized lipodystrophy type 3,/diseases/13389/congenital-generalized-lipodystrophy-type-3
2559,"Glutamine deficiency, congenital",/diseases/9848/glutamine-deficiency-congenital
2560,Congenital heart block,/diseases/6164/congenital-heart-block
2561,Orstavik Lindemann Solberg syndrome,/diseases/4166/orstavik-lindemann-solberg-syndrome
2562,Congenital heart disease ptosis hypodontia craniostosis,/diseases/1483/congenital-heart-disease-ptosis-hypodontia-craniostosis
2563,Congenital heart disease radio ulnar synostosis mental retardation,/diseases/1484/congenital-heart-disease-radio-ulnar-synostosis-mental-retardation
2564,Mehta Lewis Patton syndrome,/diseases/3450/mehta-lewis-patton-syndrome
2565,Congenital hepatic fibrosis,/diseases/6168/congenital-hepatic-fibrosis
2566,Milroy disease,/diseases/7220/milroy-disease
2567,"Nystagmus, hereditary vertical",/diseases/9604/nystagmus-hereditary-vertical
2568,Congenital herpes simplex,/diseases/1486/congenital-herpes-simplex
2569,Congenital human immunodeficiency virus,/diseases/10328/congenital-human-immunodeficiency-virus
2570,Congenital hydrocephalus,/diseases/6682/congenital-hydrocephalus
2571,Hydrocephalus obesity hypogonadism,/diseases/2775/hydrocephalus-obesity-hypogonadism
2572,Okamoto syndrome,/diseases/4064/okamoto-syndrome
2573,Macules hereditary congenital hypopigmented and hyperpigmented,/diseases/3347/macules-hereditary-congenital-hypopigmented-and-hyperpigmented
2574,Congenital hypothyroidism,/diseases/1487/congenital-hypothyroidism
2575,Congenital hypotrichosis milia,/diseases/1488/congenital-hypotrichosis-milia
2576,Ichthyosis congenita biliary atresia,/diseases/2948/ichthyosis-congenita-biliary-atresia
2577,"Congenital ichthyosis, microcephalus, quadriplegia",/diseases/1489/congenital-ichthyosis-microcephalus-quadriplegia
2578,Isolated growth hormone deficiency,/diseases/12556/isolated-growth-hormone-deficiency
2579,Isolated growth hormone deficiency type 1A,/diseases/7399/isolated-growth-hormone-deficiency-type-1a
2580,Hereditary sensory and autonomic neuropathy type V,/diseases/12328/hereditary-sensory-and-autonomic-neuropathy-type-v
2581,Intrinsic factor deficiency,/diseases/3024/intrinsic-factor-deficiency
2582,"Nail dysplasia, isolated congenital",/diseases/9761/nail-dysplasia-isolated-congenital
2583,Hereditary koilonychia,/diseases/9760/hereditary-koilonychia
2584,Lamellar ichthyosis,/diseases/10803/lamellar-ichthyosis
2585,Hashimoto-Pritzker syndrome,/diseases/2604/hashimoto-pritzker-syndrome
2586,Congenital laryngeal palsy,/diseases/12713/congenital-laryngeal-palsy
2587,Laryngomalacia,/diseases/6865/laryngomalacia
2588,Shwachman-Diamond syndrome,/diseases/4863/shwachman-diamond-syndrome
2589,Fibular hemimelia,/diseases/8659/fibular-hemimelia
2590,Lung agenesis,/diseases/9119/lung-agenesis
2591,Neonatal systemic lupus erythematosus,/diseases/9563/neonatal-systemic-lupus-erythematosus
2592,Congenital lymphedema,/diseases/3328/congenital-lymphedema
2593,Macroglossia,/diseases/3342/macroglossia
2594,Congenital tracheomalacia,/diseases/10515/congenital-tracheomalacia
2595,"Muscular dystrophy, congenital, megaconial type",/diseases/10317/muscular-dystrophy-congenital-megaconial-type
2596,Congenital megalo-ureter,/diseases/1492/congenital-megalo-ureter
2597,Schwartz Cohen-Addad Lambert syndrome,/diseases/253/schwartz-cohen-addad-lambert-syndrome
2598,Congenital mesoblastic nephroma,/diseases/1493/congenital-mesoblastic-nephroma
2599,Myasthenia gravis congenital,/diseases/98/myasthenia-gravis-congenital
2600,Congenital microcoria,/diseases/3635/congenital-microcoria
2601,Microgastria limb reduction defect,/diseases/3640/microgastria-limb-reduction-defect
2602,Congenital mitral malformation,/diseases/1495/congenital-mitral-malformation
2603,Congenital mitral stenosis,/diseases/1496/congenital-mitral-stenosis
2604,Congenital mumps,/diseases/1498/congenital-mumps
2605,Congenital muscular dystrophy type 1A,/diseases/3843/congenital-muscular-dystrophy-type-1a
2606,Congenital torticollis,/diseases/4908/congenital-torticollis
2607,Congenital myasthenic syndrome associated with acetylcholine receptor deficiency,/diseases/10108/congenital-myasthenic-syndrome-associated-with-acetylcholine-receptor-deficiency
2608,Multisystemic smooth muscle dysfunction syndrome,/diseases/12811/multisystemic-smooth-muscle-dysfunction-syndrome
2609,Native American myopathy,/diseases/8432/native-american-myopathy
2610,Congenital myotonic dystrophy,/diseases/9134/congenital-myotonic-dystrophy
2611,Congenital myxovirus,/diseases/1497/congenital-myxovirus
2612,Congenital nonhemolytic jaundice,/diseases/6177/congenital-nonhemolytic-jaundice
2613,"Neuropathy, congenital, with arthrogryposis multiplex",/diseases/10086/neuropathy-congenital-with-arthrogryposis-multiplex
2614,Pachyonychia congenita,/diseases/10753/pachyonychia-congenita
2615,Yorifuji Okuno syndrome,/diseases/347/yorifuji-okuno-syndrome
2616,Congenital pulmonary alveolar proteinosis,/diseases/4582/congenital-pulmonary-alveolar-proteinosis
2617,"Larynx, congenital partial atresia of",/diseases/3192/larynx-congenital-partial-atresia-of
2618,Factor VII deficiency,/diseases/2238/factor-vii-deficiency
2619,Developmental prosopagnosia,/diseases/10035/developmental-prosopagnosia
2620,Congenital pseudoarthrosis,/diseases/9722/congenital-pseudoarthrosis
2621,Vertebral fusion posterior lumbosacral blepharoptosis,/diseases/5487/vertebral-fusion-posterior-lumbosacral-blepharoptosis
2622,Congenital pulmonary lymphangiectasia,/diseases/9900/congenital-pulmonary-lymphangiectasia
2623,Congenital radioulnar synostosis,/diseases/10876/congenital-radioulnar-synostosis
2624,Nemaline myopathy,/diseases/12033/nemaline-myopathy
2625,Congenital rubella,/diseases/4744/congenital-rubella
2626,Scalp defects postaxial polydactyly,/diseases/241/scalp-defects-postaxial-polydactyly
2627,Costocoracoid ligament congenitally short,/diseases/1551/costocoracoid-ligament-congenitally-short
2628,Hereditary spherocytosis,/diseases/6639/hereditary-spherocytosis
2629,X-linked congenital stationary night blindness,/diseases/3995/x-linked-congenital-stationary-night-blindness
2630,Congenital stenosis of cervical medullary canal,/diseases/1504/congenital-stenosis-of-cervical-medullary-canal
2631,Sternal cleft,/diseases/5012/sternal-cleft
2632,Congenital sucrase-isomaltase deficiency,/diseases/7710/congenital-sucrase-isomaltase-deficiency
2633,Congenital sucrose isomaltose malabsorption,/diseases/6183/congenital-sucrose-isomaltose-malabsorption
2634,Worster Drought syndrome,/diseases/5598/worster-drought-syndrome
2635,Sohval Soffer syndrome,/diseases/4899/sohval-soffer-syndrome
2636,Congenital toxoplasmosis,/diseases/10326/congenital-toxoplasmosis
2637,Tracheal agenesis,/diseases/5233/tracheal-agenesis
2638,Congenital tracheal stenosis,/diseases/12008/congenital-tracheal-stenosis
2639,Mounier-Kuhn syndrome,/diseases/3793/mounier-kuhn-syndrome
2640,Penoscrotal transposition,/diseases/4273/penoscrotal-transposition
2641,Congenital unilateral pulmonary hypoplasia,/diseases/1507/congenital-unilateral-pulmonary-hypoplasia
2642,Congenital vagal hyperreflexivity,/diseases/1508/congenital-vagal-hyperreflexivity
2643,Congenital varicella syndrome,/diseases/45/congenital-varicella-syndrome
2644,Palatopharyngeal incompetence,/diseases/5470/palatopharyngeal-incompetence
2645,Warfarin syndrome,/diseases/8580/warfarin-syndrome
2646,Congenital Zika syndrome,/diseases/13441/congenital-zika-syndrome
2647,Congenitally corrected transposition of the great arteries,/diseases/1544/congenitally-corrected-transposition-of-the-great-arteries
2648,Fibrillary glomerulonephritis ,/diseases/12740/fibrillary-glomerulonephritis
2649,Supranuclear ocular palsy,/diseases/8403/supranuclear-ocular-palsy
2650,Conjunctival melanoma,/diseases/10744/conjunctival-melanoma
2651,Ligneous conjunctivitis,/diseases/6187/ligneous-conjunctivitis
2652,Conjunctivitis with Pseudomembrane,/diseases/8446/conjunctivitis-with-pseudomembrane
2653,Primary hyperaldosteronism,/diseases/7456/primary-hyperaldosteronism
2654,Marden-Walker syndrome,/diseases/6973/marden-walker-syndrome
2655,DFNB1,/diseases/1697/dfnb1
2656,"Renal dysplasia, retinal pigmentary dystrophy, cerebellar ataxia and skeletal dysplasia",/diseases/8600/renal-dysplasia-retinal-pigmentary-dystrophy-cerebellar-ataxia-and-skeletal-dysplasia
2657,Conotruncal heart malformations,/diseases/8189/conotruncal-heart-malformations
2658,Megaloblastic anemia due to dihydrofolate reductase deficiency,/diseases/11000/megaloblastic-anemia-due-to-dihydrofolate-reductase-deficiency
2659,Continuous muscle fiber activity hereditary,/diseases/1512/continuous-muscle-fiber-activity-hereditary
2660,Continuous spike-wave during slow sleep syndrome,/diseases/1513/continuous-spike-wave-during-slow-sleep-syndrome
2661,Marfan syndrome,/diseases/6975/marfan-syndrome
2662,Conversion disorder,/diseases/6191/conversion-disorder
2663,"Infantile convulsions and paroxysmal choreoathetosis, familial",/diseases/8553/infantile-convulsions-and-paroxysmal-choreoathetosis-familial
2664,Cryptogenic organizing pneumonia,/diseases/1620/cryptogenic-organizing-pneumonia
2665,"Copper deficiency, familial benign",/diseases/1522/copper-deficiency-familial-benign
2666,Menkes disease,/diseases/1521/menkes-disease
2667,Hereditary coproporphyria,/diseases/6619/hereditary-coproporphyria
2668,CoQ-responsive OXPHOS deficiency,/diseases/10240/coq-responsive-oxphos-deficiency
2669,Cor biloculare,/diseases/6193/cor-biloculare
2670,Cor triatriatum,/diseases/6194/cor-triatriatum
2671,Cor triatriatum dexter,/diseases/12483/cor-triatriatum-dexter
2672,Cor triatriatum sinister,/diseases/12484/cor-triatriatum-sinister
2673,Cormier Rustin Munnich syndrome,/diseases/1523/cormier-rustin-munnich-syndrome
2674,Cornea guttata with anterior polar cataract,/diseases/9507/cornea-guttata-with-anterior-polar-cataract
2675,Spinocerebellar degeneration and corneal dystrophy,/diseases/1525/spinocerebellar-degeneration-and-corneal-dystrophy
2676,De Barsy syndrome,/diseases/49/de-barsy-syndrome
2677,Corneal crystals myopathy neuropathy,/diseases/1526/corneal-crystals-myopathy-neuropathy
2678,Corneal dystrophy crystalline of Schnyder,/diseases/9277/corneal-dystrophy-crystalline-of-schnyder
2679,Corneal dystrophy ichthyosis microcephaly mental retardation,/diseases/1528/corneal-dystrophy-ichthyosis-microcephaly-mental-retardation
2680,Corneal dystrophy pigmentary anomaly malabsorption,/diseases/1530/corneal-dystrophy-pigmentary-anomaly-malabsorption
2681,Rutherfurd syndrome,/diseases/212/rutherfurd-syndrome
2682,Meesmann corneal dystrophy,/diseases/9688/meesmann-corneal-dystrophy
2683,"Macular dystrophy, corneal type 1",/diseases/6953/macular-dystrophy-corneal-type-1
2684,"Corneal hypesthesia, familial",/diseases/10034/corneal-hypesthesia-familial
2685,Corneal neuropathic disease,/diseases/13487/corneal-neuropathic-disease
2686,Mietens-Weber syndrome,/diseases/3524/mietens-weber-syndrome
2687,"Dentin dysplasia, coronal",/diseases/1806/dentin-dysplasia-coronal
2688,Coronaro-cardiac fistula,/diseases/1533/coronaro-cardiac-fistula
2689,Coronary arteries congenital malformation,/diseases/1534/coronary-arteries-congenital-malformation
2690,Coronary artery aneurysm,/diseases/6200/coronary-artery-aneurysm
2691,Corpus callosum agenesis of blepharophimosis Robin type,/diseases/1538/corpus-callosum-agenesis-of-blepharophimosis-robin-type
2692,Curry Jones syndrome,/diseases/5584/curry-jones-syndrome
2693,Corpus callosum dysgenesis cleft spasm,/diseases/1541/corpus-callosum-dysgenesis-cleft-spasm
2694,Corpus callosum dysgenesis hypopituitarism,/diseases/1542/corpus-callosum-dysgenesis-hypopituitarism
2695,Corpus callosum dysgenesis X-linked recessive,/diseases/1543/corpus-callosum-dysgenesis-x-linked-recessive
2696,"Microcephaly, corpus callosum dysgenesis and cleft lip-palate",/diseases/3614/microcephaly-corpus-callosum-dysgenesis-and-cleft-lip-palate
2697,L1 syndrome,/diseases/12524/l1-syndrome
2698,Cortada Koussef Matsumoto syndrome,/diseases/1546/cortada-koussef-matsumoto-syndrome
2699,Cortes Lacassie syndrome,/diseases/1547/cortes-lacassie-syndrome
2700,Cortical blindness-intellectual disability-polydactyly syndrome,/diseases/1548/cortical-blindness-intellectual-disability-polydactyly-syndrome
2701,Cortical defects wormian bones and dentinogenesis imperfecta,/diseases/10290/cortical-defects-wormian-bones-and-dentinogenesis-imperfecta
2702,Cortical dysgenesis with pontocerebellar hypoplasia due to TUBB3 mutation,/diseases/13032/cortical-dysgenesis-with-pontocerebellar-hypoplasia-due-to-tubb3-mutation
2703,Hyperostosis-hyperphosphatemia syndrome,/diseases/10115/hyperostosis-hyperphosphatemia-syndrome
2704,Sclerosteosis,/diseases/4771/sclerosteosis
2705,Glucocorticoid resistance,/diseases/2499/glucocorticoid-resistance
2706,Cortisone reductase deficiency,/diseases/9882/cortisone-reductase-deficiency
2707,Costello syndrome,/diseases/1550/costello-syndrome
2708,Spondylocostal dysostosis,/diseases/12174/spondylocostal-dysostosis
2709,Cote Katsantoni syndrome,/diseases/1554/cote-katsantoni-syndrome
2710,Cough headache,/diseases/10799/cough-headache
2711,Warfarin sensitivity,/diseases/12639/warfarin-sensitivity
2712,Cousin syndrome,/diseases/1555/cousin-syndrome
2713,Cystic hygroma lethal cleft palate,/diseases/1653/cystic-hygroma-lethal-cleft-palate
2714,"Leigh syndrome, French Canadian type",/diseases/8370/leigh-syndrome-french-canadian-type
2715,PROSTAGLANDIN-ENDOPEROXIDE SYNTHASE DEFICIENCY,/diseases/10575/prostaglandin-endoperoxide-synthase-deficiency
2716,Legg-Calve-Perthes disease,/diseases/6874/legg-calve-perthes-disease
2717,"Coxa vara, congenital",/diseases/8750/coxa-vara-congenital
2718,Q fever,/diseases/7515/q-fever
2719,Coxoauricular syndrome,/diseases/1558/coxoauricular-syndrome
2720,"Pituitary hormone deficiency, combined 1",/diseases/10601/pituitary-hormone-deficiency-combined-1
2721,"Pituitary hormone deficiency, combined 3",/diseases/10603/pituitary-hormone-deficiency-combined-3
2722,"Pituitary hormone deficiency, combined 4",/diseases/10604/pituitary-hormone-deficiency-combined-4
2723,Cramp-fasciculation syndrome,/diseases/6205/cramp-fasciculation-syndrome
2724,Miller-Fisher syndrome,/diseases/3668/miller-fisher-syndrome
2725,Webster Deming syndrome,/diseases/428/webster-deming-syndrome
2726,Cranio osteoarthropathy,/diseases/1564/cranio-osteoarthropathy
2727,Dandy-Walker like malformation with atrioventricular septal defect,/diseases/5666/dandy-walker-like-malformation-with-atrioventricular-septal-defect
2728,Craniodiaphyseal dysplasia,/diseases/1567/craniodiaphyseal-dysplasia
2729,Schaefer Stein Oshman syndrome,/diseases/249/schaefer-stein-oshman-syndrome
2730,Scott Bryant Graham syndrome,/diseases/4776/scott-bryant-graham-syndrome
2731,Cranioectodermal dysplasia,/diseases/359/cranioectodermal-dysplasia
2732,Grix Blankenship Peterson syndrome,/diseases/2567/grix-blankenship-peterson-syndrome
2733,Craniofacial and skeletal defects,/diseases/1570/craniofacial-and-skeletal-defects
2734,Teebi Shaltout syndrome,/diseases/5125/teebi-shaltout-syndrome
2735,Harrod Doman Keele syndrome,/diseases/2601/harrod-doman-keele-syndrome
2736,Temtamy syndrome,/diseases/5688/temtamy-syndrome
2737,Craniofacial dysostosis arthrogryposis progeroid appearence,/diseases/1573/craniofacial-dysostosis-arthrogryposis-progeroid-appearence
2738,Craniofacial dysostosis with diaphyseal hyperplasia,/diseases/2016/craniofacial-dysostosis-with-diaphyseal-hyperplasia
2739,Gorlin Chaudhry Moss syndrome,/diseases/66/gorlin-chaudhry-moss-syndrome
2740,Craniofacial dyssynostosis,/diseases/1575/craniofacial-dyssynostosis
2741,Craniofacial dystonia,/diseases/10667/craniofacial-dystonia
2742,Craniofacial microsomia,/diseases/12994/craniofacial-microsomia
2743,3MC syndrome,/diseases/1118/3mc-syndrome
2744,Craniofrontonasal syndrome Teebi type,/diseases/1579/craniofrontonasal-syndrome-teebi-type
2745,Craniomicromelic syndrome,/diseases/1583/craniomicromelic-syndrome
2746,Craniorachischisis,/diseases/10504/craniorachischisis
2747,Craniosynostosis,/diseases/6209/craniosynostosis
2748,Craniostenosis cataract,/diseases/1584/craniostenosis-cataract
2749,Glass-Chapman-Hockley syndrome,/diseases/2479/glass-chapman-hockley-syndrome
2750,Craniosynostosis alopecia brain defect,/diseases/1586/craniosynostosis-alopecia-brain-defect
2751,Craniosynostosis arthrogryposis cleft palate,/diseases/1587/craniosynostosis-arthrogryposis-cleft-palate
2752,Craniosynostosis autosomal dominant,/diseases/1588/craniosynostosis-autosomal-dominant
2753,Warman Mulliken Hayward syndrome,/diseases/5538/warman-mulliken-hayward-syndrome
2754,Craniosynostosis cleft lip palate arthrogryposis,/diseases/1590/craniosynostosis-cleft-lip-palate-arthrogryposis
2755,Craniosynostosis contractures cleft,/diseases/1591/craniosynostosis-contractures-cleft
2756,Craniosynostosis exostoses nevus epibulbar dermoid,/diseases/1593/craniosynostosis-exostoses-nevus-epibulbar-dermoid
2757,Craniosynostosis Fontaine type,/diseases/1595/craniosynostosis-fontaine-type
2758,Craniosynostosis Maroteaux Fonfria type,/diseases/1598/craniosynostosis-maroteaux-fonfria-type
2759,Craniosynostosis mental retardation clefting syndrome,/diseases/1599/craniosynostosis-mental-retardation-clefting-syndrome
2760,Craniosynostosis mental retardation heart defects,/diseases/1600/craniosynostosis-mental-retardation-heart-defects
2761,Craniosynostosis Philadelphia type,/diseases/1601/craniosynostosis-philadelphia-type
2762,Imaizumi Kuroki syndrome,/diseases/286/imaizumi-kuroki-syndrome
2763,Shprintzen-Goldberg craniosynostosis syndrome,/diseases/4861/shprintzen-goldberg-craniosynostosis-syndrome
2764,Iida Kannari syndrome,/diseases/3249/iida-kannari-syndrome
2765,Lambdoid synostosis,/diseases/3168/lambdoid-synostosis
2766,Hunter-McAlpine syndrome,/diseases/2754/hunter-mcalpine-syndrome
2767,Samson Gardner syndrome,/diseases/151/samson-gardner-syndrome
2768,Jackson-Weiss syndrome,/diseases/6796/jackson-weiss-syndrome
2769,Lin-Gettig syndrome,/diseases/10282/lin-gettig-syndrome
2770,Crawfurd syndrome,/diseases/1607/crawfurd-syndrome
2771,X-linked creatine deficiency,/diseases/1608/x-linked-creatine-deficiency
2772,Creeping myiasis,/diseases/1609/creeping-myiasis
2773,Neonatal hypothyroidism,/diseases/6211/neonatal-hypothyroidism
2774,Cretinism athyreotic,/diseases/1610/cretinism-athyreotic
2775,"Crigler Najjar syndrome, type 1",/diseases/47/crigler-najjar-syndrome-type-1
2776,"Crigler Najjar syndrome, type 2",/diseases/8683/crigler-najjar-syndrome-type-2
2777,Crisponi syndrome,/diseases/1611/crisponi-syndrome
2778,Familial exudative vitreoretinopathy,/diseases/1613/familial-exudative-vitreoretinopathy
2779,Crohn's disease,/diseases/10232/crohns-disease
2780,Crohn's disease of the esophagus,/diseases/203/crohns-disease-of-the-esophagus
2781,Pediatric Crohn's disease,/diseases/9856/pediatric-crohns-disease
2782,Cronkhite-Canada disease,/diseases/4427/cronkhite-canada-disease
2783,Familial streblodactyly,/diseases/9448/familial-streblodactyly
2784,Oculocerebral syndrome with hypopigmentation,/diseases/105/oculocerebral-syndrome-with-hypopigmentation
2785,Crossed polydactyly type 1,/diseases/1616/crossed-polydactyly-type-1
2786,Crossed polysyndactyly,/diseases/1617/crossed-polysyndactyly
2787,POEMS syndrome,/diseases/7411/poems-syndrome
2788,Crumpled helices and small mouth,/diseases/10078/crumpled-helices-and-small-mouth
2789,Crusted scabies,/diseases/12151/crusted-scabies
2790,Cryofibrinogenemia,/diseases/9908/cryofibrinogenemia
2791,Cryoglobulinemia,/diseases/6217/cryoglobulinemia
2792,Pseudohyperkalemia Cardiff,/diseases/10184/pseudohyperkalemia-cardiff
2793,Cryptococcosis,/diseases/6218/cryptococcosis
2794,Cryptophthalmos,/diseases/10505/cryptophthalmos
2795,Fraser syndrome,/diseases/6465/fraser-syndrome
2796,Van Benthem-Driessen-Hanveld syndrome,/diseases/860/van-benthem-driessen-hanveld-syndrome
2797,Cryptosporidiosis,/diseases/6219/cryptosporidiosis
2798,Crystal arthropathies ,/diseases/12802/crystal-arthropathies
2799,Cystinuria,/diseases/6237/cystinuria
2800,Cutaneous T-cell lymphoma,/diseases/6226/cutaneous-t-cell-lymphoma
2801,Severe intellectual disability-progressive spastic diplegia syndrome,/diseases/3505/severe-intellectual-disability-progressive-spastic-diplegia-syndrome
2802,Nephropathic cystinosis,/diseases/9755/nephropathic-cystinosis
2803,Culler-Jones syndrome,/diseases/13349/culler-jones-syndrome
2804,Trichoscyphodysplasia,/diseases/9861/trichoscyphodysplasia
2805,"Metaphyseal chondrodysplasia with cone-shaped epiphyses, normal hair, and normal hands",/diseases/9942/metaphyseal-chondrodysplasia-with-cone-shaped-epiphyses-normal-hair-and-normal-hands
2806,White matter hypoplasia-corpus callosum agenesis-intellectual disability syndrome,/diseases/5560/white-matter-hypoplasia-corpus-callosum-agenesis-intellectual-disability-syndrome
2807,Currarino triad,/diseases/1626/currarino-triad
2808,"Ichthyosis hystrix, Curth Macklin type",/diseases/2954/ichthyosis-hystrix-curth-macklin-type
2809,"Cushing syndrome, familial",/diseases/1631/cushing-syndrome-familial
2810,Proximal symphalangism,/diseases/8182/proximal-symphalangism
2811,Dermatofibroma,/diseases/9807/dermatofibroma
2812,Leishmaniasis,/diseases/6881/leishmaniasis
2813,Hypersensitivity vasculitis,/diseases/7851/hypersensitivity-vasculitis
2814,Cutaneous mastocytoma,/diseases/12687/cutaneous-mastocytoma
2815,Cutaneous lupus erythematosus,/diseases/6225/cutaneous-lupus-erythematosus
2816,Cutaneous mastocytosis,/diseases/7842/cutaneous-mastocytosis
2817,"Cutaneous photosensitivity and colitis, lethal",/diseases/1633/cutaneous-photosensitivity-and-colitis-lethal
2818,Cutaneous polyarteritis nodosa,/diseases/7415/cutaneous-polyarteritis-nodosa
2819,Cutaneous sclerosis,/diseases/9752/cutaneous-sclerosis
2820,Muir-Torre syndrome,/diseases/6821/muir-torre-syndrome
2821,Cutaneous-skeletal hypophosphatemia syndrome ,/diseases/12392/cutaneous-skeletal-hypophosphatemia-syndrome
2822,Cutis gyratum acanthosis nigricans craniosynostosis,/diseases/1635/cutis-gyratum-acanthosis-nigricans-craniosynostosis
2823,Cutis laxa,/diseases/6227/cutis-laxa
2824,Cutis laxa osteoporosis,/diseases/1637/cutis-laxa-osteoporosis
2825,"Cutis laxa, autosomal recessive type 2B",/diseases/1641/cutis-laxa-autosomal-recessive-type-2b
2826,Occipital horn syndrome,/diseases/4017/occipital-horn-syndrome
2827,"Cutis laxa, autosomal recessive type 1",/diseases/8480/cutis-laxa-autosomal-recessive-type-1
2828,Cutis verticis gyrata,/diseases/1643/cutis-verticis-gyrata
2829,Cutis verticis gyrata mental deficiency,/diseases/1644/cutis-verticis-gyrata-mental-deficiency
2830,Cutler Bass Romshe syndrome,/diseases/1646/cutler-bass-romshe-syndrome
2831,Cyclic vomiting syndrome,/diseases/6230/cyclic-vomiting-syndrome
2832,Xanthogranulomatous cholecystitis,/diseases/9451/xanthogranulomatous-cholecystitis
2833,Cyclic neutropenia,/diseases/6229/cyclic-neutropenia
2834,Cyclic thrombocytopenia,/diseases/9862/cyclic-thrombocytopenia
2835,Idiopathic edema,/diseases/6759/idiopathic-edema
2836,Cyclosporiasis,/diseases/9528/cyclosporiasis
2837,Familial cylindromatosis,/diseases/9707/familial-cylindromatosis
2838,Cylindrical spirals myopathy,/diseases/11906/cylindrical-spirals-myopathy
2839,Cylindroma,/diseases/12346/cylindroma
2840,CYP2C19-related poor drug metabolism,/diseases/12906/cyp2c19-related-poor-drug-metabolism
2841,Cytochrome p450 2D6 variant,/diseases/10336/cytochrome-p450-2d6-variant
2842,Cyprus facial neuromusculoskeletal syndrome,/diseases/9487/cyprus-facial-neuromusculoskeletal-syndrome
2843,Gamma-cystathionase deficiency,/diseases/2428/gamma-cystathionase-deficiency
2844,Cystic adventitial disease,/diseases/11976/cystic-adventitial-disease
2845,Skeletal-extraskeletal angiomatosis,/diseases/13254/skeletal-extraskeletal-angiomatosis
2846,Gorham's disease,/diseases/6542/gorhams-disease
2847,Florid cystic endosalpingiosis of the uterus,/diseases/130/florid-cystic-endosalpingiosis-of-the-uterus
2848,Lubani Al Saleh Teebi syndrome,/diseases/3303/lubani-al-saleh-teebi-syndrome
2849,Graham Boyle Troxell syndrome,/diseases/2557/graham-boyle-troxell-syndrome
2850,Cystic hygroma,/diseases/6234/cystic-hygroma
2851,Fetal cystic hygroma,/diseases/8564/fetal-cystic-hygroma
2852,Cystic medial necrosis of aorta,/diseases/1654/cystic-medial-necrosis-of-aorta
2853,Cysticercosis,/diseases/8194/cysticercosis
2854,Cystinosis,/diseases/6236/cystinosis
2855,"Cystinosis, ocular nonnephropathic",/diseases/9756/cystinosis-ocular-nonnephropathic
2856,Isosporiasis,/diseases/3033/isosporiasis
2857,Phyllodes tumor of the breast,/diseases/9514/phyllodes-tumor-of-the-breast
2858,Cytokine deficiency,/diseases/9529/cytokine-deficiency
2859,Cytokine receptor deficiency,/diseases/9530/cytokine-receptor-deficiency
2860,Cytomegalovirus retinitis,/diseases/9531/cytomegalovirus-retinitis
2861,Cytoplasmic body myopathy,/diseases/1658/cytoplasmic-body-myopathy
2862,Czech dysplasia metatarsal type,/diseases/10220/czech-dysplasia-metatarsal-type
2863,Polydactyly myopia syndrome,/diseases/4413/polydactyly-myopia-syndrome
2864,Split hand urinary anomalies spina bifida,/diseases/4969/split-hand-urinary-anomalies-spina-bifida
2865,D ercole syndrome,/diseases/233/d-ercole-syndrome
2866,D-2-hydroxyglutaric aciduria,/diseases/5661/d-2-hydroxyglutaric-aciduria
2867,Intellectual disability - hypoplastic corpus callosum - preauricular tag,/diseases/12487/intellectual-disability---hypoplastic-corpus-callosum---preauricular-tag
2868,Osteopoikilosis and dacryocystitis,/diseases/351/osteopoikilosis-and-dacryocystitis
2869,Daentl Towsend Siegel syndrome,/diseases/236/daentl-towsend-siegel-syndrome
2870,Dahlberg Borer Newcomer syndrome,/diseases/237/dahlberg-borer-newcomer-syndrome
2871,Daish Hardman Lamont syndrome,/diseases/1666/daish-hardman-lamont-syndrome
2872,Renal hypouricemia,/diseases/9496/renal-hypouricemia
2873,Dandy-Walker complex,/diseases/6242/dandy-walker-complex
2874,Dandy-Walker cyst with Renal-Hepatic-Pancreatic dysplasia,/diseases/4665/dandy-walker-cyst-with-renal-hepatic-pancreatic-dysplasia
2875,"Dandy-Walker malformation with intellectual disability, basal ganglia disease and seizures",/diseases/8520/dandy-walker-malformation-with-intellectual-disability-basal-ganglia-disease-and-seizures
2876,Dandy-Walker malformation with postaxial polydactyly,/diseases/1669/dandy-walker-malformation-with-postaxial-polydactyly
2877,Daneman Davy Mancer syndrome,/diseases/1671/daneman-davy-mancer-syndrome
2878,Osteodysplasty precocious of Danks Mayne and Kozlowski,/diseases/8662/osteodysplasty-precocious-of-danks-mayne-and-kozlowski
2879,Spondyloepimetaphyseal dysplasia Strudwick type,/diseases/134/spondyloepimetaphyseal-dysplasia-strudwick-type
2880,Darier disease,/diseases/6243/darier-disease
2881,Erythrokeratodermia variabilis et progressiva,/diseases/10923/erythrokeratodermia-variabilis-et-progressiva
2882,Dauwerse-Peters syndrome,/diseases/10568/dauwerse-peters-syndrome
2883,Davenport Donlan syndrome,/diseases/1672/davenport-donlan-syndrome
2884,Subacute sclerosing panencephalitis,/diseases/7708/subacute-sclerosing-panencephalitis
2885,"Hemeralopia, familial",/diseases/2629/hemeralopia-familial
2886,Y chromosome infertility,/diseases/185/y-chromosome-infertility
2887,Desbuquois syndrome,/diseases/1818/desbuquois-syndrome
2888,Donnai-Barrow syndrome,/diseases/1899/donnai-barrow-syndrome
